Hash_Transaction,Block_ID,Hash_Block,Miner,Difficulty,Total_Difficulty,Size,Number_Transactions,From,To,Value_(Wei),Gas_Price,Gas_Limit,Gas_Used,Status,Timestamp_Transaction,Type_Transaction,Amount_Out_Min,Amount_Out,Amount_In,From_Token_Address,To_Token_Address,From_Token_Symbol,To_Token_Symbol,From_Token_Holders_Count,To_Token_Holders_Count,From_Token_Price,To_Token_Price
0xf40762bf435e594ce76e8bdb9cde2be08c0a9a9305fa04c9e3b11d6ff3916bdb,17618508,0xbcddf13daaa3d4d529906ca8f5c9c8976b1788752552260c8b508ad5eec768b4,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,39299,130,0x82A644892C618d0C88A7d713526AcC00228F0814,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,20866608072,261398,149377,Confirmed,1688448815,swapExactTokensForETHSupportingFeeOnTransferTokens,0,46103855636272204,1737846990000000,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,453,807328,2.484525195548e-05,1950.994161311691
0x2e614bc4d1a8093ce6e30be9b22b569a190d7e74170662cf9e96bd3c5bfdb086,17618508,0xbcddf13daaa3d4d529906ca8f5c9c8976b1788752552260c8b508ad5eec768b4,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,39299,130,0xd32E495ecA308D2b0638B3041bDd570f29b022bA,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000,50866608072,234659,131728,Confirmed,1688448815,swapExactETHForTokensSupportingFeeOnTransferTokens,0,377470573336535,10000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807328,451,1950.994161311691,2.484525195548e-05
0x6ab359599590239a45b45ffa5d96052fda01ab48feb768e43d677d24a6c85c34,17618508,0xbcddf13daaa3d4d529906ca8f5c9c8976b1788752552260c8b508ad5eec768b4,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,39299,130,0xCf8E0d36BD94e966421494CA66605a16Cb46216D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,42866608072,245918,139057,Confirmed,1688448815,swapExactTokensForETHSupportingFeeOnTransferTokens,22392105996909539,31958803250344821,1219122630000000,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,451,807328,2.484525195548e-05,1950.994161311691
0x9e8152cdafa55d1a9062dbe09c40696354ed51d8ac15906433a2164de1142c53,17618704,0xf3190c70b1e8fb69916c8dedd79bded58d1be173a54a24cd5a7217aad892c12c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,143617,120,0x240E2cB5EABb13B89D39acAE9A5A54b3fe523298,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17598185801,253797,144310,Confirmed,1688451191,swapExactTokensForETHSupportingFeeOnTransferTokens,14111202010663271,14146568431742628,36207000000000,0x5e18495A10ea65183A4Ca3C4817B7423d76DfE11,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SOS,WETH,79,807352,0.000758256667923835,1950.8351149648852
0xe798a05961932b38102d36852e8a8a1cf14112be6c54c18164d20ae2a5aa03c0,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0x89693dD7EF5369DF3e93336dd8478801B1b85e98,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,900000000000000000,19220763333,271947,145813,Confirmed,1688451203,swapExactETHForTokensSupportingFeeOnTransferTokens,664783175716678699501121715541,671521365497596497203157145795,900000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF76018c130663F907f4Bfaa04999888f25b57099,WETH,FLOKI2.0,807352,514,1950.8351149648852,2.574849379e-09
0x60b37a9e4ac85440b58e119820d2c64cc4bdb00812aa7e1e01ba4c52928c43d1,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0x3f3030E5A142FbE69762141D78b8aB44Ba365C31,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000,17220763333,246077,149615,Confirmed,1688451203,swapExactETHForTokensSupportingFeeOnTransferTokens,542217191604,602463546227,20000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807352,295,1950.8351149648852,0.04841206847341445
0x516e6807d463c858298a8a44498d55441db68ff12d7a7d502dfadadc7478d7ee,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0x8778EbEd94cEe605b038Bb738Da96A397Fff3A6C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17220763333,231257,129283,Confirmed,1688451203,swapExactTokensForETHSupportingFeeOnTransferTokens,0,48069828795996137,1469000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,296,807351,0.04841206847341445,1950.8351149648852
0xd41daaa7e3245e0449e90d0cc3963a7eddb715a48bd5e1c3e7730fa7cb917290,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0x2Bb094FFBa78483F790817080a0a10FaC6f2848F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17220763333,289361,168019,Confirmed,1688451203,swapExactTokensForETHSupportingFeeOnTransferTokens,0,102017273804642252,2544941383527510000000,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,177,807351,6.2510552e-11,1950.8351149648852
0x4bb6e9071cb6b616f04320b419bc59c13093a496b5af242c171f98cc8a10585f,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0xa9A6bbDE70A244eF602d1d843437aF49D9a5D148,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17220763333,231257,129283,Confirmed,1688451203,swapExactTokensForETHSupportingFeeOnTransferTokens,0,51168450270276755,1611000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,296,807352,0.03730068244687064,1950.8351149648852
0x76ae84deb8ba45b28c32fd1b263822acff0c8aa1a3087ff81b934fe319957fc2,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0xa1c42D08EDa84fF3f9295A25C47F4ADc8ECFDb03,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17220763333,289505,152899,Confirmed,1688451203,swapExactTokensForETHSupportingFeeOnTransferTokens,38787000090905281,45968427299207388,1183737768459157605037,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,177,807351,6.2510552e-11,1950.8351149648852
0x2fbab343847019dc2a6cb2936970b03bae2d87b3e4bfbbfa345830ad2d53b98c,17618705,0xa6cfb90e19792c24d784db3b7a691a1a91553aaa4da7bb5520ae45680b6ebf2c,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F,0,58750003716598352816469,546783,152,0x3E321616cf6fd54f9330F759b3E15706542E0b0B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12000000000000000,14270763333,161192,121021,Confirmed,1688451203,swapExactETHForTokens,340921905862,380030647761,12000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807351,298,1950.8351149648852,0.04926857476628228
0x307ba93657611e66e7cd6cbe804b91203a81d7cee14032ccee17913bd5d931fd,17618706,0x9b8ef1cd29226868aae22cb12d0a327d48b4af602bb120376e025a4f29da1d94,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,0,58750003716598352816469,270729,109,0xB6437C67403ecf399e5C6d8a3dC962cc8Fa9bDFD,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,25424943442,235910,132527,Confirmed,1688451215,swapExactETHForTokensSupportingFeeOnTransferTokens,1531389395819,3062778791639,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807351,296,1950.8351149648852,0.054909054074207764
0xced5c883a12b06be36937721660c814e6c62d1274ece09c342f465f4dcbd482e,17618706,0x9b8ef1cd29226868aae22cb12d0a327d48b4af602bb120376e025a4f29da1d94,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,0,58750003716598352816469,270729,109,0xc0F42127c87A3D278Fa0bc61FA65a0B9920cAB45,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,15750000000,185073,124846,Confirmed,1688451215,swapExactTokensForETH,12357246367546200,12847970341117615,385681651947,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,294,807352,0.04840349342840001,1950.8351149648852
0x6338d89a1e318e04dd02f6726c981c8e4b5aa49b8a4dfcb6d8d8fdaa3732c3c7,17618706,0x9b8ef1cd29226868aae22cb12d0a327d48b4af602bb120376e025a4f29da1d94,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,0,58750003716598352816469,270729,109,0x27aD9704e86eb8C1f22425c7489a896b9eCc45B4,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,15655943442,219133,163339,Confirmed,1688451215,swapExactTokensForETHSupportingFeeOnTransferTokens,263255802408710409,281211502245576683,8568030230652270466840,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,177,807352,7.098904e-11,1950.8351149648852
0x856806e416174b67a3679b3757ff2927646b8fd5de3cd5bffff399db49d0357f,17618706,0x9b8ef1cd29226868aae22cb12d0a327d48b4af602bb120376e025a4f29da1d94,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990,0,58750003716598352816469,270729,109,0xA0bDd9Dd0617BD2B9E5A22dA03E24ceA180C1E40,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,213000000000000000,15474837773,157057,106866,Confirmed,1688451215,swapExactETHForTokensSupportingFeeOnTransferTokens,524898763996518,525424188184703,213000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,WETH,FAI,807352,227,1950.8351149648852,0.000791686165028607
0x28ae94f53f6141d67506855d7e14d76b394431b425c28b24a65723fbce95860a,17618707,0xd48c727d01884b611dad6fa7d8d0c48be1b25b3b13b1259507d9d4d2bad19a0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,42251,107,0x3Ff7c191e72e3CBd325173785D142c95EDf72453,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17983159051,289505,163315,Confirmed,1688451227,swapExactTokensForETHSupportingFeeOnTransferTokens,24119732791952791,38051589656637823,1250545865934571812538,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,178,807352,7.1943236e-11,1950.8351149648852
0x9d8c1f2e90fcee15133ac55c4a9d85b2977cbde12a30780549a4be6b2afa7b23,17618707,0xd48c727d01884b611dad6fa7d8d0c48be1b25b3b13b1259507d9d4d2bad19a0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,42251,107,0x47e28db7Bee7Eb006239161b9CC4474CD6A95917,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,17983159051,250638,142216,Confirmed,1688451227,swapExactETHForTokensSupportingFeeOnTransferTokens,3633574959717330,3707729550731970,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807351,468,1950.8351149648852,6.0238184097441e-05
0x0294aa81c536c9b742b1ddf2c19ce5dd33a243e943a0b45610a7d6a02bf20c3d,17618707,0xd48c727d01884b611dad6fa7d8d0c48be1b25b3b13b1259507d9d4d2bad19a0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,42251,107,0xa7F67C9E3cB3bbbc3871D7b1d6a94F44e1A553c9,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,90000000000000000,15088159051,173437,119046,Confirmed,1688451227,swapExactETHForTokens,1110124013178112254532419,1121225253309893377077744,90000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x15A5343E60afFB7F711e5eD4d24c714E62a30ff6,WETH,Pokemon,807352,1472,1950.8351149648852,1.56105e-13
0xdabf0ebc4d3ef94517bc5333c621911b1a160a60d7324ad2f60b420719124fb6,17618707,0xd48c727d01884b611dad6fa7d8d0c48be1b25b3b13b1259507d9d4d2bad19a0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,42251,107,0x53d99E888099cc64f195eB58255d0bA0725D3C39,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,15133159051,185074,135262,Confirmed,1688451227,swapExactTokensForETH,20860159447510712,22580257622329702,733511487652,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,293,807352,0.05577499013304578,1950.8351149648852
0x18914d9e7a40e53f6294767f57098095c639dbd86739b32cb3def87254f88de0,17618708,0x69240dd00d2cbb4e328aa119d965892f58300df34e0f343bf7bf387fbd5b135d,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,1427052,102,0x049aD6F62e1B3EA56318b9aD3b206DA219EFBfDc,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17557766314,231419,129391,Confirmed,1688451239,swapExactTokensForETHSupportingFeeOnTransferTokens,81175342637051320,99436081285237806,3426198806958,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,293,807351,0.05577499013304578,1950.8351149648852
0x2e762a4c654d686e9c4a833541c2c685bc596521c89118fdc033acccf845e99b,17618709,0x45d4d9e3a01bcdecbf4ea052d9106aa8d79a9605cea22f1b2ff2a3f151b814b6,0xeBec795c9c8bBD61FFc14A6662944748F299cAcf,0,58750003716598352816469,538430,102,0x6b31Fd2e7ed402d9Cfa74be6B7e300aD5E09267a,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16342606244,322276,213101,Confirmed,1688451251,swapExactTokensForETHSupportingFeeOnTransferTokens,20079792426445585,20748433840638454,255829428847127047,0xFd9346B8Eee24C6159f5361147ecD3406AE5af0C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LDIME,WETH,195,807351,5.259638109e-09,1950.8351149648852
0xcc0a75f29242629bc758f0b7068db05d24b9456ca61836c42551648be8bea96f,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0x0bcC456dD776AbdbAab4Fa298823Aa191591448E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,16192294459,196707,138133,Confirmed,1688451263,swapExactETHForTokens,3032454249147,3032458034798,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807351,293,1950.8351149648852,0.046719985988629774
0x93f9992832db48abb3d1a3531054120b8d74b232eaedababaa3b359ea01ccbf1,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0x4798BC10796AbB2F5B8713dd93797708A29b390B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,19092294459,287442,168436,Confirmed,1688451263,swapExactETHForTokensSupportingFeeOnTransferTokens,632589122290669,658947002386114,675915782024,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x00Bd738Cb87689151E72E225c1eA285E17Aba6D7,WETH,PAYCC,807351,667,1950.8351149648852,0.000137489829566531
0x930c190c3df3ae2f075acf05cee13721dddf659221ce085b904a7804109b596d,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0xF6b3EEbf97b3c6900247Ec506c2EAeb6AFb44f4A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19092294459,287789,164171,Confirmed,1688451263,swapExactTokensForETHSupportingFeeOnTransferTokens,0,212088452525617828,81428904000000000000000000,0xEd326e2fE8E1F72A3Fd9C67e7Affa73AA922d3C7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DUCKIE,WETH,505,807351,5.031655154906e-06,1950.8351149648852
0xb7ba5fe79987bf88b2488515505a6cdd05fef1a64538f55aa6e521b7b44d7003,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0x2EF3AE9929d07d363CC2E069DAB3aB4c486Ed2D6,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,21092294459,231401,129379,Confirmed,1688451263,swapExactTokensForETHSupportingFeeOnTransferTokens,81498122949891793,108604436828583563,3950000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,292,807351,0.04403087124203751,1950.8351149648852
0x252d4bb6c0f268396232d83a438d6129b1d2560c44939df23985edb9dd21fb92,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0x919Db30E776E0f9cB9CAC36211588af736E5d450,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19092294459,231383,129367,Confirmed,1688451263,swapExactTokensForETHSupportingFeeOnTransferTokens,959678679917204,90649649853810507,3521000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,292,807351,0.04403087124203751,1950.8351149648852
0x0908b5676f21d96f4c7b1fa8ecbd151bd37881a575bade4a36929c27e85ef468,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0xa9A6bbDE70A244eF602d1d843437aF49D9a5D148,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19092294459,231257,129283,Confirmed,1688451263,swapExactTokensForETHSupportingFeeOnTransferTokens,0,9545557616734859,383490540909,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,292,807351,0.04089932608149643,1950.8351149648852
0x60500071b695a25e43ee3622119046e6608b76a54547625119f08808df1ae9fe,17618710,0x2dc17e84f06ef04e76169a75ccc7f6c01cadb7b8f6f2c963ccff527882c4b97b,0xb2b090B7A55957cc628284F0d9aD1D2Bad730808,0,58750003716598352816469,164114,112,0xDc4153D771cc199b8e434A62A19a3C3cA67a5eEE,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,425000000000000000,16142188790,157057,106866,Confirmed,1688451263,swapExactETHForTokensSupportingFeeOnTransferTokens,1038979827965371,1040019847813185,425000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,WETH,FAI,807351,228,1950.8351149648852,0.000799740549619647
0xe27cfbf0941aae5e182d6835341f79e3a8a8438abf592054c36797326d7273f7,17618711,0x87ed88ecd785b037efe78fe866fe4fc51c120fe3ed4c208bb3d3247fa5f631aa,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,40577,120,0x01E07E8d992457D2f9378DEaEfD10c88A5198C8A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,20915745092,247007,139783,Confirmed,1688451275,swapExactTokensForETHSupportingFeeOnTransferTokens,65461848333936963,94872243962227484,3952000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,288,807352,0.03379317260949916,1950.8351149648852
0xed90bc78be873b2ab3f6a60ad52786c82b322efeb4875ef8f14dca3be02fb17a,17618711,0x87ed88ecd785b037efe78fe866fe4fc51c120fe3ed4c208bb3d3247fa5f631aa,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,40577,120,0xf42a00Da00155F5949Ab5dD9833A61B1b2c97aaF,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,20915745092,246989,129355,Confirmed,1688451275,swapExactTokensForETHSupportingFeeOnTransferTokens,395846811013453,37073427379310257,1617374200662,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,288,807351,0.03379317260949916,1950.8351149648852
0xe7a1a2a14556fe238a2a5cc1f2a1f3ffe1c175395526e6d758148f57535de310,17618711,0x87ed88ecd785b037efe78fe866fe4fc51c120fe3ed4c208bb3d3247fa5f631aa,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,40577,120,0x747bE830681A8E0bF3B6C90D14583389ab2e3E91,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18915745092,286722,166260,Confirmed,1688451275,swapExactTokensForETHSupportingFeeOnTransferTokens,5653359422737105,6925735245213774,1010760951822438,0xf19357c632364b3929F0Ed522597ed94a0F622A6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CAT.AI,WETH,60,807351,1.3335347286656e-05,1950.8351149648852
0x8795d56e4d13e2f491c08a8ffa26c9a052aecc71c0130eb3f209f939c91662bc,17618711,0x87ed88ecd785b037efe78fe866fe4fc51c120fe3ed4c208bb3d3247fa5f631aa,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,40577,120,0xf16676756F2D373c960e4B712A6353e3DC0463A8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18915745092,247025,129379,Confirmed,1688451275,swapExactTokensForETHSupportingFeeOnTransferTokens,130017178797940430,132011916836490317,6125000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,287,807352,0.03268551662548942,1950.8351149648852
0x921a67113c08e6e13f61b9c7cd8f09e52a2400a30096a7df2507a9d5aeb17ead,17618711,0x87ed88ecd785b037efe78fe866fe4fc51c120fe3ed4c208bb3d3247fa5f631aa,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,40577,120,0xB6437C67403ecf399e5C6d8a3dC962cc8Fa9bDFD,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18915745092,247007,129367,Confirmed,1688451275,swapExactTokensForETHSupportingFeeOnTransferTokens,56231117775020691,93395814225167154,4714000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,287,807351,0.03268551662548942,1950.8351149648852
0xc6cb6bfec82c0cc65f4371dc420cf5ca9990477b56eb6c4cd1cddcb4db440a95,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x9dD0857Cea3BbA27E6f0c25EeFb8eC10D2633683,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,65221600296,234659,142144,Confirmed,1688451287,swapExactETHForTokensSupportingFeeOnTransferTokens,0,3480293700763102,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807352,474,1950.8351149648852,7.0409891013164e-05
0xd186277b565beafcba72b7d6ec3dfdfeeae195ae25308d83f1744445a3501ad3,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x42C8d55133703Cbd448d35003f29F19293D9E61e,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,51000000000,2000000,149555,Confirmed,1688451287,swapExactETHForTokensSupportingFeeOnTransferTokens,1,9651179540237,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807352,285,1950.8351149648852,0.028778861754799445
0x9a64076a0d34787a6021dfeb526901f4215be57f9ac1473809a2642bdb2dd0ae,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x4e6d485E56776A545E15e5799F530c692D832711,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,40000000000,2000000,139151,Confirmed,1688451287,swapExactETHForTokensSupportingFeeOnTransferTokens,1,8353190217018,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807351,285,1950.8351149648852,0.02752224666809163
0xaad7900ccf7a96388d5e931e61120378520bdc5509e4b4f15321b4fdfa660ce5,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0xee249D8621ed69a981cf5AD00D20d3fe2b956219,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000,18221600296,261950,139199,Confirmed,1688451287,swapExactETHForTokensSupportingFeeOnTransferTokens,362589850094,388234321025,10000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807356,284,1950.8351149648852,0.02752224666809163
